team_id,2008,2009,2010,2011,2012,2013,2014,2015,2016
9857,"[41861, 31499, 39440, 56593, 41874, 24848, 41749, 41242, 41243, 39203, 27701, 27703, 30136, 42433, 30285, 114769, 41811, 39390, 41958, 32749, 19310, 25595]","[39426, 41861, 41864, 31499, 39440, 56593, 41874, 24848, 41749, 41242, 41243, 39203, 39340, 24493, 24624, 42035, 27701, 27703, 30136, 39360, 42433, 41671, 30285, 114769, 24792, 39390, 40165, 41958, 32749, 25581, 19310, 150388, 25595]","[39426, 41864, 31499, 39440, 24464, 41749, 190872, 27675, 27680, 170667, 39340, 24624, 111794, 27701, 41671, 30285, 56654, 114769, 71768, 24792, 32749, 41841, 73841, 150388, 73845, 20342, 182776, 25595]","[41475, 38148, 27658, 39440, 24464, 190872, 39450, 27675, 170667, 39340, 24493, 39474, 111794, 42308, 42437, 41671, 41930, 56654, 114769, 71768, 24792, 41818, 26214, 42601, 32749, 41841, 73841, 150388, 73845, 15732, 182776, 25595]","[41475, 27658, 190872, 199833, 39450, 39206, 170667, 24493, 39474, 42308, 27720, 231753, 41930, 56654, 42579, 24792, 26214, 42601, 32749, 73841, 182776]","[198400, 113792, 115330, 41475, 38148, 27658, 39450, 429988, 27690, 27691, 170667, 42425, 197952, 25922, 213699, 42308, 27720, 231753, 41930, 27721, 24789, 24546, 26214, 73841, 182776, 24443]","[113792, 40962, 41475, 38148, 21123, 39450, 429988, 27691, 170667, 39474, 42425, 197952, 25922, 42308, 27721, 41930, 24546, 26214, 41841, 182776, 24443]","[447488, 42691, 24793, 362115, 415113, 259306, 244970, 155246, 27663, 39376, 39474, 40659, 282420, 668307, 500502, 335606, 182776, 199833, 202650]","[447488, 362115, 518663, 27657, 154249, 300683, 27663, 668307, 500502, 74009, 199833, 50074, 26522, 39474, 282420, 35644, 42691, 192079, 39376, 167634, 40659, 24793, 259306, 155246, 335606, 182776]"
9858,[],[],"[41632, 41665, 41475, 41670, 38118, 41640, 41643, 39487, 27664, 39762, 39699, 41652, 41654, 113239, 39450, 39323, 41437, 32574, 71359]","[41632, 41665, 41670, 38118, 41640, 41643, 37499, 27664, 213299, 41652, 113239, 31739, 128732, 41437, 41662, 71359]",[],[],[],[],[]
9860,"[93184, 148483, 34699, 23445, 46359, 25625, 33956, 34471, 112297, 32563, 105526, 12985, 70969, 37307, 32576, 32580, 32581, 32583, 32584, 32591, 32593, 9183, 32617, 30335]","[148483, 80262, 34699, 39054, 23317, 46359, 25625, 127134, 33956, 13476, 34471, 32681, 112297, 32563, 105526, 12985, 70969, 37307, 32580, 32581, 32583, 32584, 32589, 32591, 67407, 32593, 183515, 9183, 32617, 38763, 75373, 114158, 30335]","[24449, 34945, 148483, 36611, 80262, 39054, 191631, 91790, 23317, 46359, 25625, 127134, 33956, 13476, 34471, 32553, 32681, 112297, 105526, 70969, 37307, 32583, 32584, 32589, 67407, 32593, 183515, 9183, 32617, 38763, 75373]","[24449, 34945, 148483, 36611, 94467, 80262, 39054, 23317, 46359, 127134, 32553, 32681, 112297, 105526, 38071, 70969, 37307, 32583, 32584, 67407, 32593, 183515, 38763, 75373, 32891]","[196864, 24449, 34945, 148483, 36611, 94467, 80262, 264837, 281099, 91790, 23317, 355739, 127134, 32553, 32681, 112297, 356400, 105526, 39223, 37307, 32711, 32584, 23117, 67407, 298447, 32593, 115675, 75373, 41073, 32891, 46716]","[196864, 414208, 391041, 36611, 264837, 80262, 264839, 281099, 469523, 355739, 287900, 127134, 32553, 356400, 301237, 39223, 37307, 445510, 32711, 32584, 424392, 23117, 402765, 298447, 32593, 168308, 251131, 46716]","[196864, 391041, 264837, 445510, 264839, 32584, 115675, 281099, 402765, 298447, 356400, 244911, 168308, 301237, 355739, 287900, 127134]","[391041, 34563, 186531, 597947, 445510, 480778, 421387, 22924, 402765, 28110, 298447, 38449, 294545, 261332, 92790, 209815, 355739]","[391041, 480778, 421387, 22924, 294545, 209815, 355739, 186531, 32942, 38449, 47553, 445510, 114503, 687687, 402765, 298447, 261332, 158818, 37104, 92790, 289145, 254975]"
9864,"[33826, 33666, 33827, 150491, 38151, 38025, 37450, 41707, 11758, 38479, 45744, 43310, 5233, 33843, 102612, 25913, 32763]","[24450, 33666, 38151, 33800, 38025, 154256, 33826, 33827, 24612, 163236, 43310, 45744, 33843, 25913, 121923, 37450, 47563, 33872, 31312, 30419, 102612, 33753, 150491, 188517, 24168, 41707, 11758, 37488, 5233, 32763]","[191873, 24450, 33800, 186122, 154256, 41622, 37656, 33826, 24612, 163236, 37419, 43310, 36400, 33843, 26805, 183479, 25913, 37450, 47563, 193226, 19403, 33872, 31312, 30419, 102612, 51545, 33753, 23779, 188517, 128870, 41707, 56819, 238841]","[191873, 238841, 37656, 37787, 33826, 24612, 163236, 38822, 34602, 36400, 33843, 26805, 25913, 37436, 37439, 37450, 193226, 34000, 191315, 102612, 51545, 23779, 103139, 128870, 41707, 11758, 37488, 56819, 112758, 38521, 30459]","[191873, 38521, 28439, 37656, 37787, 28955, 34602, 33843, 30646, 39990, 37824, 49866, 37450, 193226, 191315, 51545, 25563, 103139, 363363, 41707, 11758, 56819, 112758, 238841, 30459]","[191873, 28439, 28955, 39198, 408994, 38822, 50473, 474668, 474671, 474672, 33843, 30646, 37576, 37450, 193226, 18520, 25563, 363363, 282472, 41707, 206830, 11758, 267380, 112758, 38521, 30459]","[191873, 562062, 28439, 573463, 28955, 39198, 198566, 46120, 35497, 50473, 474672, 18483, 30646, 38842, 45244, 104382, 37450, 193226, 432591, 181203, 18520, 215768, 25563, 282472, 41707, 11758, 112758, 238841, 38778, 41470]","[191873, 213653, 573463, 28439, 39198, 198566, 46120, 79742, 683450, 38842, 45244, 104382, 37450, 432591, 18520, 46808, 25563, 41707, 112758, 215927, 238841, 41470]","[213653, 573463, 38044, 39198, 477471, 46120, 79742, 75445, 30646, 683450, 38842, 104382, 31047, 242887, 432591, 18520, 25563, 522203, 41707, 56686, 112758, 238841, 41470]"
9865,"[43329, 41469, 74403, 74404, 96613, 45605, 75239, 74663, 18501, 11555, 37419, 4902, 75310, 46384, 6864, 38581, 37622, 21785, 5243, 115229]","[21785, 115229, 11555, 74404, 45605, 4902, 74663, 37419, 150316, 75310, 46384, 38581, 43329, 33731, 18501, 6853, 6864, 113627, 96613, 75239, 102631, 40049, 37622, 5243, 41469]","[43329, 74404, 45605, 39142, 75239, 96613, 18501, 6853, 26886, 150316, 20325, 46384, 40049, 6864, 150641, 38581, 26554, 113627, 115229]","[43329, 33731, 74404, 45605, 39142, 75239, 18501, 6853, 26886, 37419, 150316, 20325, 6864, 40049, 38581, 202553, 26554, 113627]",[],"[11555, 33731, 18501, 280485, 38469, 18664, 362855, 75306, 189192, 38406, 157869, 280276, 80500, 150296, 196188]","[38406, 189192, 45204, 434325, 37656, 150296, 199839, 113311, 11555, 280483, 280485, 75306, 150316, 157869, 260659, 112563, 38581, 477493, 282680, 33731, 38469, 31303, 280276, 196188, 38241, 20325, 362855, 202220, 254702, 80500, 37622]","[11555, 280483, 99333, 251256, 362855, 150316, 202220, 254702, 517294, 260659, 45204, 38581, 37622, 434325, 150296, 282680, 199839]",[]
9867,[],"[18592, 2984, 21450, 75371, 33964, 75353, 37489, 37970, 38131, 38451, 75376, 75350, 185301, 40600, 25753, 75354, 5247]","[18592, 74721, 2984, 21450, 75371, 33964, 19277, 75353, 37489, 37970, 38451, 40600, 25753, 75354, 5247]",[],[],[],[],[],[]
9868,[],"[102912, 18784, 37510, 151079, 49672, 33929, 19435, 49836, 74989, 107930, 29904, 18388, 75606, 75609, 38138, 102619, 75615]","[102912, 18784, 99333, 37510, 151079, 33929, 19435, 49836, 111033, 29904, 18388, 75609, 38138, 102619, 75615]",[],[],[],[],[],[]
9869,"[74752, 75395, 38520, 74770, 34582, 37425, 97334, 24383, 78404, 33611, 41294, 75608, 33630, 33887, 33895, 23144, 74739, 38004, 74743, 74744, 74751]","[74752, 75395, 74770, 34582, 107929, 37425, 97334, 24383, 162497, 30273, 78404, 33611, 101070, 41294, 150480, 75608, 33630, 33887, 33895, 74739, 38004, 74743, 38520, 74751]","[74752, 75395, 202639, 74770, 34582, 107929, 37425, 97334, 75195, 24383, 162497, 30273, 33611, 101070, 41294, 150480, 75608, 38746, 33630, 33887, 33889, 16230, 38886, 106600, 38004, 74743]","[74752, 75395, 195335, 202639, 183701, 34582, 107929, 21414, 242477, 97334, 75195, 24383, 30273, 101070, 41294, 150480, 75354, 38746, 33630, 32865, 38886, 106600, 75371, 74739, 38004, 74743, 40956]","[74752, 75395, 195335, 34582, 21414, 242477, 75195, 201918, 30273, 282689, 287689, 101070, 41294, 150480, 75354, 38746, 315227, 32865, 38886, 106600, 38004, 303484, 40956]",[],[],"[206301, 282689, 580704, 150764, 242477, 580589, 202639, 150480, 474448, 395154, 17299, 541557, 384374, 359191, 541558, 102394, 574654, 239965, 33630, 317567]","[74752, 202639, 395154, 17299, 359191, 242477, 574654, 282689, 198217, 150480, 474448, 298327, 206301, 239965, 33630, 580704, 150764, 580589, 541557, 384374, 541558]"
9873,"[41216, 41315, 26308, 26116, 41319, 23304, 35559, 33930, 56972, 26157, 40016, 41301, 40758, 25525, 41240, 39670, 43096, 37756, 41310, 41303]","[41216, 26116, 93317, 37254, 23304, 26123, 56972, 41240, 102699, 26157, 11316, 25525, 40758, 25664, 26051, 26308, 40016, 5202, 41301, 43096, 41315, 35559, 26222, 39670, 37756]","[41216, 89475, 198277, 37254, 210185, 56972, 41240, 111787, 102699, 25525, 40758, 25664, 26051, 26308, 180292, 202443, 26190, 40016, 5202, 41301, 41315, 35559, 26222, 37756]","[41216, 89475, 198277, 37254, 210185, 56972, 172568, 41240, 111787, 102699, 26157, 40758, 26051, 180292, 202443, 5202, 41301, 41315, 41319, 35559, 26222]","[41216, 89475, 37254, 192905, 210185, 56972, 172568, 41240, 111787, 102699, 26157, 40758, 26051, 202443, 5202, 41301, 39136, 41315, 360166, 41319, 35559, 210922, 26222]","[41216, 199810, 89475, 166020, 210185, 56972, 242958, 41240, 279461, 111787, 40758, 14521, 198593, 5202, 41301, 351063, 418137, 37466, 41315, 360166, 35559, 210922, 26222, 215411, 57078]","[41216, 198593, 41315, 279461, 360166, 418137, 210922, 111787, 26423, 40721, 215411, 196947, 57078, 140951, 41240, 14521, 37466]",[],[]
9874,"[26370, 58499, 26371, 26374, 41238, 147351, 33688, 36121, 34983, 36396, 25522, 24374, 26328, 41178, 120158, 109280, 155623, 26345, 94325, 147958, 26359, 26360, 41339]","[26370, 58499, 26371, 26374, 41238, 147351, 33688, 36123, 36009, 36396, 16428, 25519, 25522, 42304, 134222, 26328, 41178, 47333, 155623, 26345, 94324, 94325, 147958, 26359, 26360]","[58499, 41348, 41105, 185618, 41238, 147351, 36123, 157860, 36009, 36396, 25519, 46650, 42304, 179520, 134222, 26328, 115160, 120158, 109280, 155623, 26345, 26227, 94324, 147958, 26359]","[41348, 41105, 185618, 93458, 41238, 147351, 292888, 36123, 91560, 156716, 25519, 46650, 291642, 42304, 179520, 134222, 165583, 201939, 26328, 115160, 109280, 155623, 26345, 94325, 147958, 26359]","[173955, 300045, 41105, 185618, 93458, 147351, 292888, 41121, 33446, 178091, 156716, 42304, 179520, 132809, 134222, 165583, 244558, 201939, 26335, 109280, 155623, 94325, 26359]","[173955, 279178, 112012, 41105, 185618, 147351, 292888, 496285, 41121, 33446, 178091, 156716, 291642, 42304, 179520, 132809, 134222, 165583, 244558, 40657, 201939, 26199, 26335, 109280, 290022, 155623, 185704, 20329, 94325, 281974, 473851]","[179520, 41121, 162914, 497763, 26118, 33446, 290022, 112012, 26126, 134222, 40657, 201939, 303165, 94325, 281974, 147351, 291642, 473851, 496285, 26335]",[],[]
9875,"[32769, 41666, 24546, 41350, 41661, 56585, 41322, 18925, 39535, 24624, 39569, 41328, 27668, 41658, 41337, 42042, 35421, 18558, 41887]","[32769, 41350, 56585, 39569, 27666, 18705, 27668, 42388, 27671, 50074, 41887, 41658, 42042, 42043, 41661, 41666, 39509, 41306, 41309, 35421, 24546, 41322, 32746, 18925, 39535, 41328, 39540, 41337, 18558]","[32769, 41666, 24546, 414792, 56585, 32746, 18925, 39535, 25584, 42388, 39509, 18518, 41658, 42043, 50074]","[32769, 40004, 414792, 56585, 155050, 32746, 18925, 49677, 39535, 25584, 42388, 39509, 18518, 193439, 41658, 25337, 25818, 42043, 119100, 50074]","[32769, 56585, 49677, 42388, 50074, 193441, 27560, 155050, 24502, 24504, 41658, 42043, 414792, 114769, 39509, 25818, 30940, 32746, 18925, 39535, 30966, 25597]","[32769, 49677, 42388, 46104, 50074, 25759, 193441, 27684, 27560, 155050, 24504, 41658, 42043, 150330, 32579, 49860, 30660, 31300, 116555, 114769, 25818, 30940, 32746, 34029, 39535, 172157, 30966, 155257, 25597]","[118528, 25597, 46104, 50074, 25759, 193441, 27684, 128037, 155050, 150330, 41658, 24123, 30660, 116555, 114769, 25818, 30940, 33644, 34029, 39535, 210428, 172157]","[187017, 56585, 282775, 46104, 25759, 215584, 193441, 27684, 128037, 293160, 41658, 24123, 150330, 116555, 128852, 41688, 172899, 188652, 34029, 39535, 39415, 210428, 172157]","[25759, 193441, 215584, 172899, 30660, 293160, 187017, 188652, 177837, 34029, 39535, 41688, 128852, 282775, 46104, 265273, 41658, 210428, 150330]"
9876,[],[],[],[],[],"[42691, 24516, 213317, 105828, 245572, 22283, 199916, 279820, 39440, 39763, 42387, 19285, 42583, 282775, 168569, 42491, 97502]","[93965, 33422, 39440, 42387, 128020, 30740, 282774, 282775, 168727, 40601, 39194, 27558, 173609, 110378, 178603, 24500, 24502, 164033, 42691, 24516, 213317, 37576, 231753, 34633, 362194, 39763, 24789, 19285, 97502, 105828, 199916, 41332, 30709, 238838, 168569, 553849, 42491, 500602]","[279820, 33422, 39440, 30740, 168727, 40601, 41629, 27558, 173609, 110378, 111794, 24516, 184520, 231753, 244809, 37576, 603464, 362194, 39763, 24789, 19285, 97502, 171899, 105828, 206695, 287337, 41329, 41332, 30709, 238838, 251384, 553849, 42491, 97789]","[30603, 279820, 39440, 42390, 168727, 40601, 111794, 24516, 184520, 453324, 182606, 97502, 265725, 24549, 206695, 287337, 41329, 541556, 30709, 238838, 251384, 553849, 42491, 97789]"
9878,[],[],[],[],"[39745, 207617, 184770, 170660, 67300, 136516, 41769, 252650, 111739, 215723, 27677, 42420, 39541, 57114, 190971, 128732, 39485]","[207617, 37767, 181910, 57114, 27677, 41887, 27680, 42017, 170660, 41769, 215723, 39729, 42420, 39485, 39745, 184770, 136516, 24013, 40274, 183039, 128732, 39644, 113757, 39264, 67300, 252650, 438507, 113774, 39541, 190971, 163199]",[],[],[]
9879,"[24737, 30338, 31907, 23780, 24741, 25253, 34248, 30633, 24843, 30956, 24781, 43247, 40080, 37266, 24020, 26777]","[24737, 30338, 31907, 23780, 24741, 25253, 112035, 30633, 30956, 24781, 43247, 40080, 37266, 24020, 24661, 35477, 26777, 26461, 165823]","[30338, 34574, 37266, 33045, 35477, 26777, 31643, 24737, 31907, 112035, 24741, 25253, 30633, 78511, 27696, 41008, 34479, 25015, 165823, 31052, 24020, 24661, 24664, 26461, 23780, 30956, 43247, 23282]","[30338, 163205, 197514, 30861, 34574, 37266, 33045, 35477, 26777, 31907, 24741, 25253, 30633, 30890, 78511, 41008, 34479, 33074, 149947, 281936, 24020, 24661, 24664, 23780, 30956, 43247, 23283]","[30338, 37259, 25997, 34574, 33045, 35477, 26777, 30496, 282274, 31907, 24741, 27430, 25253, 30633, 30890, 78511, 31290, 24130, 281936, 24020, 38229, 23780, 43247, 23283]","[30603, 23949, 34574, 25997, 30352, 35477, 26777, 24223, 30496, 47394, 282274, 27430, 30633, 30890, 78511, 22707, 31290, 24130, 118730, 27339, 34381, 38229, 23780, 37604, 159596, 43247, 23283, 71550]","[248454, 197514, 37259, 23949, 34574, 30352, 35477, 67349, 26777, 188058, 26782, 24223, 36257, 47394, 282274, 282276, 27430, 30890, 31290, 128827, 24130, 27339, 509148, 261597, 37604, 30956, 23283, 30839, 30841, 71550]",[],[]
9880,[],[],"[39264, 129763, 18500, 41380, 182765, 98254, 73999, 167634, 39701, 39638, 41243, 30718]","[39306, 33422, 73999, 39701, 41243, 155297, 39204, 41380, 42664, 41405, 18500, 27719, 31304, 39638, 25815, 96598, 39264, 129763, 94326, 25338, 30718]","[39264, 39426, 129763, 41380, 39621, 213317, 114746, 25338, 298243, 31725, 73999, 39440, 94326, 43158, 30712, 96598, 196186, 41243, 25815, 41405]",[],"[195717, 41478, 150407, 96646, 41735, 27658, 362119, 41754, 41376, 37537, 237602, 37550, 128047, 179759, 213299, 42420, 182839, 41536, 265924, 318535, 108381]","[364164, 41478, 96646, 41735, 27658, 41376, 37537, 237602, 526241, 24484, 37550, 128047, 179759, 42420, 182839, 41534, 41536, 265924, 318535, 108381, 42601, 25595, 618879]",[]
9882,"[18848, 41667, 24484, 33414, 41862, 33706, 32748, 39533, 39534, 27697, 8881, 39539, 42388, 32597, 27702, 27672, 24793, 35644, 27705]","[24453, 33414, 41862, 150407, 49541, 22283, 39694, 27672, 39198, 24484, 57124, 33706, 27697, 8881, 39729, 27702, 35644, 41667, 32597, 24793, 24549, 32748, 39533, 39534, 25338]","[24484, 24549, 33414, 24453, 150407, 57124, 96646, 27691, 32748, 22283, 24491, 39729, 37521, 72371, 32597, 27702, 24793, 183548, 41661, 39198]","[57124, 24549, 33414, 96646, 27691, 30284, 165709, 24491, 111182, 155246, 39729, 37521, 72371, 32597, 27702, 27672, 24793]","[39490, 109060, 39428, 96645, 184999, 33640, 41865, 121960, 24491, 181995, 155246, 163919, 34000, 282770, 41652, 121044, 362198, 39769, 24793]","[109060, 41865, 150410, 282770, 110883, 183076, 184999, 24491, 26797, 41652, 27702, 92215, 39490, 163918, 163919, 34000, 121044, 362198, 24793, 172899, 206695, 121960, 181995, 155246, 25587]","[109060, 49541, 41605, 41865, 150410, 22283, 300683, 37273, 458660, 184999, 27696, 27702, 35643, 41671, 163918, 163919, 40274, 362195, 121044, 24793, 172899, 206695, 33640, 121960, 181995, 155246, 25587, 155256]","[196484, 41605, 195717, 18823, 33639, 41671, 181995, 300683, 610668, 163918, 319631, 25587, 27702, 37273, 356378, 175646]","[196484, 18823, 50189, 319631, 175646, 39331, 27702, 25526, 39422, 41671, 30920, 309328, 177874, 121044, 24789, 299879, 181995, 32748, 610668, 25587, 39540, 46078]"
9885,"[30725, 30727, 30861, 39566, 30736, 27287, 30871, 96540, 41884, 41888, 41890, 41892, 32937, 38827, 39732, 35643, 24132, 41412, 24791, 30712, 30717]","[31235, 30725, 30727, 30728, 30861, 39566, 30736, 27287, 30871, 41884, 96540, 41888, 41890, 41892, 32937, 38827, 35643, 32574, 24132, 41412, 24791, 112476, 33888, 30712, 30717]","[31235, 30727, 30728, 30861, 39566, 34320, 37520, 39569, 96534, 27287, 41881, 41884, 41890, 41892, 11685, 32937, 38827, 24235, 27694, 192574, 39232, 24132, 41412, 27720, 231753, 31314, 34520, 27615, 33888, 96616, 39540, 30712, 30717]","[30727, 30474, 30731, 34320, 96534, 27287, 41884, 41890, 41892, 24235, 30902, 192574, 39232, 41411, 27720, 231753, 167634, 31314, 68436, 27615, 33888, 24546, 181998, 39540, 30712, 30717]","[248453, 30727, 30474, 30731, 49939, 96540, 41884, 41890, 41892, 24235, 30902, 38717, 39232, 41411, 182606, 167634, 68436, 39774, 27615, 96616, 39540, 30717]","[248453, 33030, 49543, 30474, 30731, 49939, 42645, 41497, 96540, 41884, 38817, 41890, 41892, 24235, 30902, 38717, 41411, 182606, 27615, 96616, 109298, 39540, 111862, 30717]","[38817, 41890, 40165, 248453, 49543, 96616, 33030, 30474, 30731, 24235, 429265, 109298, 49939, 42645, 30902, 96540, 111862, 41884, 30717, 27615]","[213501, 248453, 33030, 49543, 30474, 30731, 49939, 42645, 421786, 41884, 325916, 38817, 41890, 41892, 157865, 24235, 178603, 30902, 75447, 32569, 155066, 176186, 39232, 41411, 166595, 21446, 429265, 27615, 210278, 244966, 96616, 42346, 111862, 30717]","[213501, 248453, 30474, 358155, 42645, 421786, 325916, 41884, 41890, 157865, 24235, 30902, 75447, 32569, 176186, 155066, 166595, 21446, 210278, 244966, 96616, 42346, 111862, 30717]"
9888,"[39428, 24456, 24457, 39185, 42387, 37523, 39701, 39200, 27558, 17836, 27565, 27566, 39726, 45244, 39744, 27598, 41942, 41432, 42460, 21982, 41445]","[164864, 39428, 30983, 24456, 24457, 39185, 42387, 39701, 39200, 27558, 27560, 41384, 17836, 27566, 39744, 27598, 39633, 42325, 41942, 41432, 42460, 21982, 41445, 19436]","[130113, 31490, 39428, 41605, 39556, 27974, 191080, 27560, 26349, 27598, 27665, 39185, 22386, 57076, 24500, 39537, 41432, 42460, 213341, 154239]","[31490, 115330, 39428, 41605, 39556, 196484, 190604, 27665, 39185, 39191, 34969, 41754, 27560, 24500, 155066, 130113, 27974, 25549, 27598, 41942, 41432, 42460, 144999, 191080, 42091, 26349, 39537, 22386, 74354, 57076, 30711, 154239]","[196484, 41605, 27665, 161682, 170775, 39191, 42396, 41887, 114475, 24499, 24500, 155066, 25549, 27598, 41942, 144999, 39401, 39533, 39537, 74354, 57076, 30711]",[],[],[],[]
9891,[],[],[],[],[],[],[],"[195589, 415500, 415501, 74382, 201617, 585237, 181921, 39331, 33706, 415024, 39345, 259507, 213299, 182715, 27708, 399549, 42052, 42443, 114664, 38122, 181997, 41458, 156534, 155262]","[415500, 415501, 74382, 201617, 181920, 181921, 184105, 33706, 415024, 39345, 213299, 182715, 27708, 399549, 42052, 42443, 160460, 114664, 38122, 181997, 41458, 263796, 156534, 155262]"
9904,"[39840, 34400, 37380, 39045, 30821, 30854, 36552, 27654, 27351, 25483, 23819, 27342, 118386, 27349, 115670, 35607, 27352, 39834, 30811, 27518]","[37380, 39045, 30854, 25483, 23819, 71563, 35607, 39834, 39840, 27314, 27330, 36552, 27341, 27346, 27349, 115670, 27352, 36186, 30811, 34400, 30821, 36072, 118386, 47357, 27518]","[12288, 37380, 200965, 30854, 25483, 23819, 71563, 147726, 95230, 39834, 39840, 36005, 26928, 28081, 27314, 27330, 94916, 30922, 27349, 115670, 27351, 29145, 36186, 30811, 34400, 30821, 24167, 47357, 27518]","[39840, 27330, 94916, 36005, 24167, 30250, 25483, 36186, 26928, 115670, 27351, 95230, 29145, 39834, 30811, 37532, 47357, 27518, 41087]","[37380, 39045, 25483, 207118, 69008, 39834, 72735, 39840, 36005, 116645, 30250, 26928, 27314, 129462, 27330, 94916, 112976, 115670, 29145, 36186, 30811, 47357, 41087]","[37380, 39045, 30986, 38795, 25483, 69008, 72735, 39840, 36005, 116645, 30250, 27314, 212915, 129462, 78908, 501569, 27330, 94916, 115670, 29145, 36186, 30811, 240367, 260470, 47357, 41087]","[39045, 200965, 115847, 38795, 25483, 69008, 72735, 39840, 172321, 179491, 116645, 243493, 30250, 27314, 212915, 129462, 78908, 41667, 94916, 69833, 570956, 36186, 26330, 80229, 78314, 79982, 240367, 260470, 47357, 41087]","[469763, 115847, 204169, 25483, 69008, 172321, 179491, 116645, 466482, 27314, 129462, 78908, 570956, 36186, 26330, 80229, 78314, 240367, 260470, 112119, 47357, 41087]","[469763, 115847, 204169, 664970, 25483, 69008, 748432, 179491, 116645, 36774, 303913, 37550, 212915, 375732, 78908, 501569, 176201, 36186, 169569, 237541, 80229, 78314, 692973, 240367, 556029, 41087]"
